"If an account will be reactivated, type in here how long (in days) the accounts will be active again. Specify 0 if you don't want to deactivate account. But 0 will work only when expire_date is not specified while creating/updating sublogin. Otherwise specified date will be considered as expired date.","Wenn ein Konto reaktiviert wird können Sie hier bestimmen (in Tagen) wann die Reaktivierung ausgeführt werden muss. Die Einstellung 0 können Sie nutzen um das Feature zu deaktivieren. Aber 0 funktioniert nur, wenn Sie das Feld Auslaufdatum beim Erstellen und Updaten von Unterkonten leerlassen. Andernfalls wird das spezifizierte Datum als Auslaufdatum herangezogen."
"Per Order Limit","Limit pro Bestellung"
"Manage Budget","Budget verwalten"
"Manage ACL","Berechtigungen verwalten"
"Sublogin Budget","Unterkonto Budget"
"Add budget","Budget hinzufügen"
"Add new budget","Neues Budget hinzufügen"
"Budget Type","Budget Typ"
"Same configuration already exist for this sublogin: Year: "%s", Month: "%s" and Day: "%s"","Die selbe Konfiguration existiert für das Unterkonto bereits: Jahr "%s" - Monat "%s" - Tag: "%s""
"You are not allowed to place order which has total greater than %s","Sie können keine Bestellung aufgeben mit einer Gesamtsumme größer als %s"
"You can not proceed as your purchase limit %s for this %s is reached.","Sie können nicht mit der Bestellung fortfahren da Ihr Bestelllimit %s für den Zeitraum %s erreicht ist."
"You can continue with this order if your cart total is maximum upto %s","Sie können nicht mit der Bestellung fortfahren wenn Ihre Gesamtsumme größer als %s ist"
